show,season,episode,character,line,line_no
Schitt's Creek,1,7,David,What?,4582
Schitt's Creek,1,7,David,That.,4583
Schitt's Creek,1,7,David,That's why you called me in here?,4584
Schitt's Creek,1,7,David,"Yeah, look at it!",4585
Schitt's Creek,1,7,David,I'm looking.,4586
Schitt's Creek,1,7,David,No! Look at it.,4587
Schitt's Creek,1,7,David,"Uh, it looks like a bug...",4588
Schitt's Creek,1,7,David,Yeah.,4589
Schitt's Creek,1,7,David,Trapped under a glass.,4590
Schitt's Creek,1,7,David,"I Googled that bug. It's some sort of demonic cricket that ""takes chunks out of your skin when provoked.""",4591
Schitt's Creek,1,7,David,Chunks is the word that Google used.,4592
Schitt's Creek,1,7,David,You Googled a bug?,4593
Schitt's Creek,1,7,David,Yeah. I have a thing about bugs with milky exoskeletons.,4594
Schitt's Creek,1,7,David,"I have this irrational fear they are gonna crawl into my mouth and nest at night, so...",4595
Schitt's Creek,1,7,David,"So, what do you want me to do, k*ll it?",4596
Schitt's Creek,1,7,Stage directions,"(Sighs) No, I think I just need moral support while I slip a piece of paper under the glass with the bug and take the trapped bug and walk it outside.",4597
Schitt's Creek,1,7,David,Or we could just... k*ll it.,4598
Schitt's Creek,1,7,David,"No, that's not the way to go. Oh! Oh my God! It's fleeing!",4599
Schitt's Creek,1,7,David,"Whoa, it's fast!",4600
Schitt's Creek,1,7,David,It's fleeing into the bathroom.,4601
Schitt's Creek,1,7,David,"That's why you use the cup method, because you'd keep it contained!",4602
Schitt's Creek,1,7,David,Now it's just all out!,4603
Schitt's Creek,1,7,David,Well... I guess I don't even need to be here.,4604
Schitt's Creek,1,7,David,"Well, it's h...",4605
Schitt's Creek,1,7,David,Now it's hiding somewhere in the darkness Waiting for nightfall.,4606
Schitt's Creek,1,7,David,I... I can't... I can't sleep here. I can't sleep here.,4607
Schitt's Creek,1,7,David,Not with your mouth open anyway.,4608
Schitt's Creek,1,7,David,That's not a nice thing to say to me.,4609
Schitt's Creek,1,7,David,"You know, sometimes I forget what life was like before I knew you.",4610
Schitt's Creek,1,7,David,"Okay, bye-bye! Bye. Yup.",4611
Schitt's Creek,1,7,David,'Kay. Hope you catch it!,4612
Schitt's Creek,1,7,Stage directions,(Door shuts heavily),4613
Schitt's Creek,1,7,David,I can hear it. I can hear it.,4614
Schitt's Creek,1,7,Stage directions,"(Shower water turns off, water drains)",4615
Schitt's Creek,1,7,Stage directions,(Tapping),4616
Schitt's Creek,1,7,David,What the hell?,4617
Schitt's Creek,1,7,David,Hey! Where's my towel?!,4618
Schitt's Creek,1,7,David,John?,4619
Schitt's Creek,1,7,David,Johnny?! Where's my towel?!,4620
Schitt's Creek,1,7,David,"Anyways, I asked this kid to come to the front of the class and solve this math equation and he was ""pitching a tent."" (Laughing)",4621
Schitt's Creek,1,7,David,He had a boner!,4622
Schitt's Creek,1,7,David,Oh.,4623
Schitt's Creek,1,7,David,"And then I was thinking, these are young boys, these poor kids, and it can't be easy having a teacher like myself, so...",4624
Schitt's Creek,1,7,David,Mm...,4625
Schitt's Creek,1,7,David,What was your question again?,4626
Schitt's Creek,1,7,David,"You know, it's been so long I can't remember.",4627
Schitt's Creek,1,7,Stage directions,(Door bursts open),4628
Schitt's Creek,1,7,David,"There you are, John! Where did my towel go?",4629
Schitt's Creek,1,7,David,Moira! Nanaimo bars.,4630
Schitt's Creek,1,7,David,"Accidentally doubled the batch and Roland's on diabetes watch, so I thought why not share the wealth?",4631
Schitt's Creek,1,7,David,"Well, what a lovely gesture, huh, Moira?",4632
Schitt's Creek,1,7,David,"John, I had towel and now it's disappeared!",4633
Schitt's Creek,1,7,David,There's a towel on the back of the door.,4634
Schitt's Creek,1,7,David,"No, that one has dirt on it!",4635
Schitt's Creek,1,7,David,That's not dirt. I used it to k*ll a bug.,4636
Schitt's Creek,1,7,Stage directions,(Moira screams in anguish),4637
Schitt's Creek,1,7,David,I'm sorry. I... I guess I'm stressed.,4638
Schitt's Creek,1,7,David,"Morning, Jocelyn!",4639
Schitt's Creek,1,7,David,"You know, Moira, you ever need to just go somewhere to unwind and have some pampering, I know a great place in Elmdale.",4640
Schitt's Creek,1,7,David,Let's not and say we did.,4641
Schitt's Creek,1,7,David,"You know, honey, a little pampering might not be a bad idea.",4642
Schitt's Creek,1,7,David,Could alleviate some of that weight your carrying around.,4643
Schitt's Creek,1,7,David,So now I'm fat and stressed?,4644
Schitt's Creek,1,7,David,Emotional weight. Emotional.,4645
Schitt's Creek,1,7,David,"John, go find a towel now, please, or I will strip out of this robe and I will air dry in the street!",4646
Schitt's Creek,1,7,David,"Okay, well, I'm just gonna go home. Sorry.",4647
Schitt's Creek,1,7,David,"No, no, no. I didn't say I didn't want them.",4648
Schitt's Creek,1,7,David,Thank you. (Door closes),4649
Schitt's Creek,1,7,David,A little pampering. Great idea.,4650
Schitt's Creek,1,7,David,"I think so, yeah.",4651
Schitt's Creek,1,7,David,Yeah.,4652
Schitt's Creek,1,7,Stage directions,"(Truck zooms by, ""Open"" sign squeaks)",4653
Schitt's Creek,1,7,David,"Hey, Twy. (Sighs)",4654
Schitt's Creek,1,7,Stage directions,(Twyla takes customer's order),4655
Schitt's Creek,1,7,David,"Um, Twy...",4656
Schitt's Creek,1,7,David,"What is in the ""Meadow Harvest"" smoothie?",4657
Schitt's Creek,1,7,David,"Uh... you know, it changes every day.",4658
Schitt's Creek,1,7,David,Just depends on my mood.,4659
Schitt's Creek,1,7,David,"But it's all organic, earthy ingredients.",4660
Schitt's Creek,1,7,David,"Okay, so it's like fruity or... ?",4661
Schitt's Creek,1,7,David,"Yes, it is. Yup. At times.",4662
Schitt's Creek,1,7,David,"And then other times, not.",4663
Schitt's Creek,1,7,David,"Okay! Well, today, is it more fruity or more vegetably... ?",4664
Schitt's Creek,1,7,David,"No, I don't know.",4665
Schitt's Creek,1,7,David,I've gotta check in the back and see what we have.,4666
Schitt's Creek,1,7,David,So Meadow Harvest doesn't refer to anything... in particular.,4667
Schitt's Creek,1,7,David,"No, Meadow Harvest is exactly how it sounds.",4668
Schitt's Creek,1,7,David,It just changes everyday.,4669
Schitt's Creek,1,7,David,"Mm... okay. All right. Well, I'll just um...",4670
Schitt's Creek,1,7,David,Do that that then... the Meadow Harvest thing.,4671
Schitt's Creek,1,7,David,Great!,4672
Schitt's Creek,1,7,David,Thank you.,4673
Schitt's Creek,1,7,David,Hi.,4674
Schitt's Creek,1,7,David,Hi.,4675
Schitt's Creek,1,7,David,"Um, I just feel like I have to warn you, what you just ordered is gonna...",4676
Schitt's Creek,1,7,David,Run through you like Niagara Falls.,4677
Schitt's Creek,1,7,David,Excuse me?,4678
Schitt's Creek,1,7,David,"Uh, she's a sweet girl but her smoothies are deadly.",4679
Schitt's Creek,1,7,David,"Um, I usually prescribe them to my patients when they're feeling a little... backed up.",4680
Schitt's Creek,1,7,David,That's a lot of information.,4681
Schitt's Creek,1,7,David,I'm... I'm... I'm kidding. I'm actually not.,4682
Schitt's Creek,1,7,David,I've absolutely done that... With her smoothies.,4683
Schitt's Creek,1,7,David,So are you a doctor or... ?,4684
Schitt's Creek,1,7,David,I'm a veterinarian.,4685
Schitt's Creek,1,7,David,Oh! It's basically the same thing.,4686
Schitt's Creek,1,7,David,Ted.,4687
Schitt's Creek,1,7,David,Um... Alexis.,4688
Schitt's Creek,1,7,David,"I know. Without sounding too forward, I've seen you around and uh... You know, I have to say, I think that you are the most beautiful girl this town's ever seen.",4689
Schitt's Creek,1,7,Stage directions,(Feigning humility) What? No.,4690
Schitt's Creek,1,7,David,I'm sure there's like another girl... somewhere.,4691
Schitt's Creek,1,7,David,"No, I mean it.",4692
Schitt's Creek,1,7,David,Yeah.,4693
Schitt's Creek,1,7,David,"Well, it's really nice of you to say.",4694
Schitt's Creek,1,7,David,I would love to take you out to dinner sometime.,4695
Schitt's Creek,1,7,David,Oh!,4696
Schitt's Creek,1,7,David,I feel good about this one.,4697
Schitt's Creek,1,7,David,"Yeah, it's a little less fruity but a little more... something.",4698
Schitt's Creek,1,7,David,Mm!,4699
Schitt's Creek,1,7,David,Mm...,4700
Schitt's Creek,1,7,Stage directions,(Giggles and spits),4701
Schitt's Creek,1,7,Stage directions,(Mouths) Oh my God.,4702
Schitt's Creek,1,7,Stage directions,(Door opens and closes),4703
Schitt's Creek,1,7,David,So... about the bug thing.,4704
Schitt's Creek,1,7,David,No explanation necessary. You've got a thing about bugs.,4705
Schitt's Creek,1,7,David,"No, I don't have a thing about bugs.",4706
Schitt's Creek,1,7,David,"It was one bug, and that bug was milky.",4707
Schitt's Creek,1,7,David,So... you're a man at one with nature.,4708
Schitt's Creek,1,7,David,Yeah. I could not be more at one with nature.,4709
Schitt's Creek,1,7,David,"I do Coachella every year, so...",4710
Schitt's Creek,1,7,David,Mm. Oh! So you'd be... Into coming with me on the annual Turkey sh**t then.,4711
Schitt's Creek,1,7,David,That's something that should excite you.,4712
Schitt's Creek,1,7,David,What?,4713
Schitt's Creek,1,7,David,The Turkey sh**t?,4714
Schitt's Creek,1,7,David,Mm.,4715
Schitt's Creek,1,7,David,Roland's annual thing. We go out and we hunt turkeys.,4716
Schitt's Creek,1,7,David,Been doing it every year since I was far too young to be holding a g*n.,4717
Schitt's Creek,1,7,David,Yeah... yes. Yeah. Let's do that.,4718
Schitt's Creek,1,7,David,I was joking.,4719
Schitt's Creek,1,7,David,I have a strong feeling that would not be your thing.,4720
Schitt's Creek,1,7,David,"And what do think ""my thing"" is exactly?",4721
Schitt's Creek,1,7,David,High thread count sheets?,4722
Schitt's Creek,1,7,David,Colognes that smell like fireplace...,4723
Schitt's Creek,1,7,David,"Okay. Well, it might surprise you to know that I have more than one thing, so I will happily go with you on the hunt!",4724
Schitt's Creek,1,7,David,Nothing would make me more excited than to...,4725
Schitt's Creek,1,7,David,Go hunting for...,4726
Schitt's Creek,1,7,David,Turkeys.,4727
Schitt's Creek,1,7,David,"Turkeys... with you, So... is this a tweed or a camo situation?",4728
Schitt's Creek,1,7,David,"Okay, did anyone actually see this pillow come out of this container?",4729
Schitt's Creek,1,7,David,Seriously?! Go. To. Hell!,4730
Schitt's Creek,1,7,David,You're off... you're a fool!,4731
Schitt's Creek,1,7,David,"Okay, Moira, why are we doing this?",4732
Schitt's Creek,1,7,David,Why don't we wait for the girl to come in and help us make the bed?,4733
Schitt's Creek,1,7,David,"She never comes, John.",4734
Schitt's Creek,1,7,Stage directions,"(Knock at the door, Johnny sighs)",4735
Schitt's Creek,1,7,David,No. b*st*rd. b*st*rd!,4736
Schitt's Creek,1,7,David,Jocelyn! Hi!,4737
Schitt's Creek,1,7,David,Johnny.,4738
Schitt's Creek,1,7,David,"Oh good, you're here, Moira.",4739
Schitt's Creek,1,7,David,"I was just booking myself an appointment with Janine at the salon and I said to myself, ""wow, Moira really looks like she needs a pick-me-up,"" so I booked you a Mani too!",4740
Schitt's Creek,1,7,David,Little girls spa day on me.,4741
Schitt's Creek,1,7,David,Wow! What a nice gesture!,4742
Schitt's Creek,1,7,David,May I see a spa treatment menu?,4743
Schitt's Creek,1,7,David,"Oh, well, it's just a salon, so they don't really do all that kind of stuff.",4744
Schitt's Creek,1,7,David,But she does give a mean scalp massage.,4745
Schitt's Creek,1,7,David,Really mean?,4746
Schitt's Creek,1,7,David,"If you requested that, I guess, yeah.",4747
Schitt's Creek,1,7,David,"Moira, this sounds too good to pass up.",4748
Schitt's Creek,1,7,David,"Please, please do this, for me.",4749
Schitt's Creek,1,7,David,Let me rephrase that.,4750
Schitt's Creek,1,7,David,Do it for you because you deserve...,4751
Schitt's Creek,1,7,David,"Yes! My answer's yes, Jocelyn. Thank you.",4752
Schitt's Creek,1,7,David,Yay!,4753
Schitt's Creek,1,7,David,"Oh, yes.",4754
Schitt's Creek,1,7,Stage directions,(Birds chirp),4755
Schitt's Creek,1,7,David,"So, what're you doing tonight?",4756
Schitt's Creek,1,7,David,Making chili. Might do some laundry.,4757
Schitt's Creek,1,7,Stage directions,(Awkward silence),4758
Schitt's Creek,1,7,David,A polite person would now ask me what I'm doing tonight.,4759
Schitt's Creek,1,7,David,That's what this is about? Sorry.,4760
Schitt's Creek,1,7,David,Um... what're you doing tonight?,4761
Schitt's Creek,1,7,David,Ted's taking me out.,4762
Schitt's Creek,1,7,David,Ted.,4763
Schitt's Creek,1,7,David,Mm-hmm. Ted.,4764
Schitt's Creek,1,7,David,"I don't know his last name. The... the, um, doctor.",4765
Schitt's Creek,1,7,David,The vet?,4766
Schitt's Creek,1,7,David,"Yeah, the doctor.",4767
Schitt's Creek,1,7,David,The animal doctor.,4768
Schitt's Creek,1,7,David,"Yeah, we went to high school together.",4769
Schitt's Creek,1,7,David,I think you'd be good for each other.,4770
Schitt's Creek,1,7,David,Do you?,4771
Schitt's Creek,1,7,David,I think he has everything you're looking for in a husband.,4772
Schitt's Creek,1,7,David,A husband?,4773
Schitt's Creek,1,7,David,What am I looking for in a husband?,4774
Schitt's Creek,1,7,David,Money.,4775
Schitt's Creek,1,7,David,Hmm.,4776
Schitt's Creek,1,7,Stage directions,"(Birds chirp, crow caws)",4777
Schitt's Creek,1,7,David,Did you know Richard Gere's middle name is Tiffany?,4778
Schitt's Creek,1,7,David,So Ted's taking me to Antonio's.,4779
Schitt's Creek,1,7,David,What's Antonio's?,4780
Schitt's Creek,1,7,David,"It's this little buffet restaurant in Elmdale, but he said that we could order off the menu.",4781
Schitt's Creek,1,7,David,Are you sure you wanna be traveling so far out of town with a person you just met?,4782
Schitt's Creek,1,7,David,"I went on a blind date to Bali with Leo, so... I'm pretty sure I'm gonna be fine.",4783
Schitt's Creek,1,7,David,So who is this person?,4784
Schitt's Creek,1,7,David,Mm... he's cute.,4785
Schitt's Creek,1,7,David,And... And...,4786
Schitt's Creek,1,7,David,"He doesn't have a trust fund, so, like, that's a refreshing change of pace for me.",4787
Schitt's Creek,1,7,David,"Speaking of people without trust funds, what about that beardy thing that you spend time with?",4788
Schitt's Creek,1,7,David,What? Mutt?,4789
Schitt's Creek,1,7,David,Yeah.,4790
Schitt's Creek,1,7,David,No. Ew. It's not a thing.,4791
Schitt's Creek,1,7,David,Right.,4792
Schitt's Creek,1,7,David,I'm looking for Alexis.,4793
Schitt's Creek,1,7,David,"Oh, you have a what?",4794
Schitt's Creek,1,7,Stage directions,(Gasps),4795
Schitt's Creek,1,7,David,A thing with Alexis tonight?,4796
Schitt's Creek,1,7,David,"Uh, a date.",4797
Schitt's Creek,1,7,David,I think that's Ted.,4798
Schitt's Creek,1,7,Stage directions,(Gasps) Why is he over there?,4799
Schitt's Creek,1,7,David,Because he knows how much I love it when mom and dad interrogate your boyfriends.,4800
Schitt's Creek,1,7,David,I wonder what they're asking?,4801
Schitt's Creek,1,7,David,"No, David!",4802
Schitt's Creek,1,7,David,"Tell me, Ted, are your parents still together?",4803
Schitt's Creek,1,7,David,"Uh, no. They divorced when I was in high school.",4804
Schitt's Creek,1,7,David,Oh... alcoholism.,4805
Schitt's Creek,1,7,David,"No, I think they just realized that they were better off as friends.",4806
Schitt's Creek,1,7,David,"Tsk, tsk. Affair. Poor thing.",4807
Schitt's Creek,1,7,David,Hmm.,4808
Schitt's Creek,1,7,Stage directions,"(Door opens) Okay. That's enough, everybody. Thank you so much. Hey!",4809
Schitt's Creek,1,7,Ted,Hey! Got the wrong room. Hi.,4810
Schitt's Creek,1,7,Ted,"Yeah, you did. Okay.",4811
Schitt's Creek,1,7,Ted,Yeah. Uh...,4812
Schitt's Creek,1,7,Ted,Hey! I know you!,4813
Schitt's Creek,1,7,Ted,"Yeah, no, Stevie brought you in to see me.",4814
Schitt's Creek,1,7,Ted,I had the pleasure of treating your son's panic attack.,4815
Schitt's Creek,1,7,Ted,"So Antonio's buffet, huh?",4816
Schitt's Creek,1,7,Ted,"So many choices, one little plate.",4817
Schitt's Creek,1,7,Ted,"Okay, you know what?",4818
Schitt's Creek,1,7,Ted,"Bye, guys. We'll see you in the morning!",4819
Schitt's Creek,1,7,Ted,"In the morning! Very funny, Alexis!",4820
Schitt's Creek,1,7,Ted,Don't even think about it. Ain't gonna happen.,4821
Schitt's Creek,1,7,Ted,"Ted, not on the first date.",4822
Schitt's Creek,1,7,Ted,"Yes, sir.",4823
Schitt's Creek,1,7,Ted,"Don't wanna k*ll the buzz, but have fun.",4824
Schitt's Creek,1,7,Ted,Alexis seems to have found someone to keep her busy.,4825
Schitt's Creek,1,7,Ted,"What about you, David?",4826
Schitt's Creek,1,7,Ted,I'm gonna go to bed. I have to be up early I stupidly agreed to go hunting with Stevie tomorrow.,4827
Schitt's Creek,1,7,Ted,Hunting?!,4828
Schitt's Creek,1,7,Ted,Yeah.,4829
Schitt's Creek,1,7,Ted,Hunting?!,4830
Schitt's Creek,1,7,Ted,Yeah.,4831
Schitt's Creek,1,7,Ted,You said hunting?!,4832
Schitt's Creek,1,7,Ted,Yeah.,4833
Schitt's Creek,1,7,Stage directions,(Door closes),4834
Schitt's Creek,1,7,Ted,Wow.,4835
Schitt's Creek,1,7,Stage directions,"(Crickets chirp, cell phone alarm rings)",4836
Schitt's Creek,1,7,Stage directions,(Sighs),4837
Schitt's Creek,1,7,Ted,Agh!,4838
Schitt's Creek,1,7,Ted,It's me!,4839
Schitt's Creek,1,7,Ted,Who is it?,4840
Schitt's Creek,1,7,Ted,It's your father!,4841
Schitt's Creek,1,7,Ted,What're you doing lurking in our bedroom?,4842
Schitt's Creek,1,7,Ted,"I'm not ""lurking"" in your room. Your alarm is going off, you're not turning off your alarm!",4843
Schitt's Creek,1,7,Ted,sh**t!,4844
Schitt's Creek,1,7,Ted,"You know, I'm telling you, I... I... I...",4845
Schitt's Creek,1,7,Ted,I'm not comfortable with you going hunting.,4846
Schitt's Creek,1,7,Ted,I don't feel comfortable with it either!,4847
Schitt's Creek,1,7,Ted,End. This. Now. Thank you.,4848
Schitt's Creek,1,7,Ted,"All right, just be careful please!",4849
Schitt's Creek,1,7,Ted,Okay. Thanks.,4850
Schitt's Creek,1,7,Ted,You and your nightgown can tippy-toe back to bed. I'm late.,4851
Schitt's Creek,1,7,Stage directions,(Foliage crunches underfoot),4852
Schitt's Creek,1,7,Stage directions,(Coveralls zip),4853
Schitt's Creek,1,7,Ted,You ever k*lled before?,4854
Schitt's Creek,1,7,Ted,Have I ever k*lled before? No.,4855
Schitt's Creek,1,7,Ted,"Elton John used to have an annual hunt at his place in Windsor, but that was more about the lunch.",4856
Schitt's Creek,1,7,Stage directions,(Yelling) Turkey virgin!,4857
Schitt's Creek,1,7,Ted,Does this come in a slimmer cut?,4858
Schitt's Creek,1,7,Ted,Here. You can take this one.,4859
Schitt's Creek,1,7,Ted,It has a scope so you can see the head.,4860
Schitt's Creek,1,7,Ted,"Okay! (Clears throat) Gather round, my shooters.",4861
Schitt's Creek,1,7,Ted,Bob has a little prayer here he'd like to offer up.,4862
Schitt's Creek,1,7,Ted,Just a little convo with the big man upstairs for a second.,4863
Schitt's Creek,1,7,Ted,It happens every year.,4864
Schitt's Creek,1,7,Ted,"Our God, in these times of need, our light in these times of darkness...",4865
Schitt's Creek,1,7,Ted,"David, do you wanna...",4866
Schitt's Creek,1,7,Ted,Oh.,4867
Schitt's Creek,1,7,Stage directions,"(Lid snaps, traffic rumbles nearby)",4868
Schitt's Creek,1,7,Ted,"So is it, like, a small town thing to end the first date with a kiss on the cheek?",4869
Schitt's Creek,1,7,Stage directions,(Laughs silently),4870
Schitt's Creek,1,7,Ted,What?,4871
Schitt's Creek,1,7,Ted,Nothing.,4872
Schitt's Creek,1,7,Ted,What?! It's not like it was a bad date or anything.,4873
Schitt's Creek,1,7,Ted,"Well, it sounds like things got crazy.",4874
Schitt's Creek,1,7,Ted,"Yeah! I actually introduced him to Beyonce on the car ride on the way home, so that was very special.",4875
Schitt's Creek,1,7,Ted,"It's just, if the date's a success with me, I'll let you know it.",4876
Schitt's Creek,1,7,Ted,Okay... (Laughs),4877
Schitt's Creek,1,7,Stage directions,(Car rumbles),4878
Schitt's Creek,1,7,Ted,"I mean, he might as well have shaken your hand.",4879
Schitt's Creek,1,7,Ted,"Well, he did that too.",4880
Schitt's Creek,1,7,Ted,Hey!,4881
Schitt's Creek,1,7,Ted,Hey!,4882
Schitt's Creek,1,7,Ted,I thought that you could use a proper smoothie!,4883
Schitt's Creek,1,7,Ted,"Well, lucky for you, we're just finishing up.",4884
Schitt's Creek,1,7,Stage directions,(Forced kiss),4885
Schitt's Creek,1,7,Ted,"Uh, hey, Mutt. Do you want a ride?",4886
Schitt's Creek,1,7,Ted,I'm good.,4887
Schitt's Creek,1,7,Ted,Are you sure? It's a long walk.,4888
Schitt's Creek,1,7,Ted,I like walking.,4889
Schitt's Creek,1,7,Ted,"Suit yourself, bud.",4890
Schitt's Creek,1,7,Ted,So you don't mind wrapping up?,4891
Schitt's Creek,1,7,Stage directions,(Door bangs shut) Bye!,4892
Schitt's Creek,1,7,Stage directions,(Car rumbles away),4893
Schitt's Creek,1,7,Ted,So how are your bowels? Good and tight?,4894
Schitt's Creek,1,7,Ted,Yes. Thank you for the concern.,4895
Schitt's Creek,1,7,Ted,"Well, I just wanna make sure you got the stomach for this 'cause you, you kinda seem like an indoors-y sort of guy to me.",4896
Schitt's Creek,1,7,Ted,Mm-hmm.,4897
Schitt's Creek,1,7,Ted,"You know, delicate. Fragile. Scrimpy.",4898
Schitt's Creek,1,7,Ted,Thank you.,4899
Schitt's Creek,1,7,Ted,"Okay, get down.",4900
Schitt's Creek,1,7,Stage directions,(Grunting and sighing),4901
Schitt's Creek,1,7,Ted,Have you ever held a g*n before?,4902
Schitt's Creek,1,7,Ted,"Uh, yeah, but it wasn't this... heavy, which makes me think that Elton's was actually a toy.",4903
Schitt's Creek,1,7,Ted,"All right, you gotta...",4904
Schitt's Creek,1,7,Ted,Treat it like it's a newborn baby.,4905
Schitt's Creek,1,7,Ted,"Have to admit, not into babies so it's kind of a guessing game for me.",4906
Schitt's Creek,1,7,Ted,"Oh, you got soft hands.",4907
Schitt's Creek,1,7,Ted,"Okay, thank you. Thanks.",4908
Schitt's Creek,1,7,Ted,You don't have to do this.,4909
Schitt's Creek,1,7,Ted,Do what? Have fun?,4910
Schitt's Creek,1,7,Ted,"Smell like manure? Get called ""scrimpy""?",4911
Schitt's Creek,1,7,Ted,Who wouldn't wanna sign up for this?,4912
Schitt's Creek,1,7,Ted,Yeah.,4913
Schitt's Creek,1,7,Stage directions,"(Diner door opens, music plays)",4914
Schitt's Creek,1,7,Ted,"Oh, uh, Jocelyn, would you grab us a table while I speak with my husband, please.",4915
Schitt's Creek,1,7,Ted,"Well, he should join us! And... between you and me, people are noticing you!",4916
Schitt's Creek,1,7,Stage directions,(Chuckles politely),4917
Schitt's Creek,1,7,Ted,"Excuse me, cowboy, have you seen my husband?",4918
Schitt's Creek,1,7,Ted,"Oh my God. Oh, oh, oh... (Laughs)",4919
Schitt's Creek,1,7,Ted,"Look at you. Boy, you look like...",4920
Schitt's Creek,1,7,Ted,Who? Who do I look like?,4921
Schitt's Creek,1,7,Ted,I wanna say Tanya Harding.,4922
Schitt's Creek,1,7,Ted,Do you? How about... ?,4923
Schitt's Creek,1,7,Ted,Jocelyn!,4924
Schitt's Creek,1,7,Ted,Mm-hmm.,4925
Schitt's Creek,1,7,Ted,"Oh my God, that's right! Why Jocelyn?",4926
Schitt's Creek,1,7,Ted,Because everyone who comes out of that salon looks just like Jocelyn.,4927
Schitt's Creek,1,7,Ted,Wow! And is that you? Is that your... wig?,4928
Schitt's Creek,1,7,Ted,"No, it's a dead possum. Yes, it's a wig, John.",4929
Schitt's Creek,1,7,Ted,Is she still looking at us?,4930
Schitt's Creek,1,7,Ted,"Yes, she is. Yes. So what happened?",4931
Schitt's Creek,1,7,Ted,I can't believe you're wearing this.,4932
Schitt's Creek,1,7,Ted,"This is what I get for being nice, John.",4933
Schitt's Creek,1,7,Ted,"I'm doing this for Jocelyn because she paid for it, and it was her ""little treat,"" and I didn't have the heart to rip it off my head much less torch it.",4934
Schitt's Creek,1,7,Ted,"So, now, until I get in the shower, I'm stuck looking like every other inmate in this godforsaken prison.",4935
Schitt's Creek,1,7,Ted,She's coming over. I just told a joke.,4936
Schitt's Creek,1,7,Ted,You did? (Laughs) You did!,4937
Schitt's Creek,1,7,Ted,What do you think of your beautiful wife?,4938
Schitt's Creek,1,7,Ted,"Well, which... beautiful wife are we talking about here, huh?",4939
Schitt's Creek,1,7,Ted,Oh... (Laughs),4940
Schitt's Creek,1,7,Ted,"Well, I can't tell you how freeing it is, Jocelyn, to... to try something new like this. 'Tis.",4941
Schitt's Creek,1,7,Ted,"I mean, of course, as an actress, I can imagine what kind of sad character might...",4942
Schitt's Creek,1,7,Ted,But not necessarily.,4943
Schitt's Creek,1,7,Ted,Sad?! You think this is a sad look?,4944
Schitt's Creek,1,7,Ted,[Both] No! No.,4945
Schitt's Creek,1,7,Ted,"Not the look. No, Jocelyn, I'm talking about the inner sadness that would come from... From living in such a...",4946
Schitt's Creek,1,7,Ted,"We have to get drinks. Several drinks, don't you think? Let's celebrate!",4947
Schitt's Creek,1,7,Ted,Let's... celebrate drinking! Okay. (Awkward laugh),4948
Schitt's Creek,1,7,Stage directions,"(Turkey gobbles) Okay, David,",4949
Schitt's Creek,1,7,Ted,it's all yours. Aim for the face.,4950
Schitt's Creek,1,7,Stage directions,(Whispering) It's looking at me.,4951
Schitt's Creek,1,7,Ted,That's it. You're locked in. It's just you and him.,4952
Schitt's Creek,1,7,Stage directions,(Turkey gobbles),4953
Schitt's Creek,1,7,Ted,Okay...,4954
Schitt's Creek,1,7,Stage directions,(Sharp inhale),4955
Schitt's Creek,1,7,Stage directions,"(Whispering) Just point and sh**t, David.",4956
Schitt's Creek,1,7,Ted,"Hard to do when you're talking, Bob.",4957
Schitt's Creek,1,7,Ted,There's no one talking now.,4958
Schitt's Creek,1,7,Ted,"Bob, you're talking.",4959
Schitt's Creek,1,7,Ted,What?,4960
Schitt's Creek,1,7,Ted,Stop talking!,4961
Schitt's Creek,1,7,Ted,Too much talking!,4962
Schitt's Creek,1,7,Ted,"sh**t the bird, David! sh**t it!",4963
Schitt's Creek,1,7,Ted,"Ronnie honestly, if you're not gonna sh**t it, I...",4964
Schitt's Creek,1,7,Stage directions,(loud blast),4965
Schitt's Creek,1,7,Stage directions,"(David gasps, horrified)",4966
Schitt's Creek,1,7,Ted,And... in the neck.,4967
Schitt's Creek,1,7,Ted,It's still moving.,4968
Schitt's Creek,1,7,Ted,Just let it bleed out.,4969
Schitt's Creek,1,7,Ted,You okay?,4970
Schitt's Creek,1,7,Ted,I feel like one of the Manson girls.,4971
Schitt's Creek,1,7,Ted,First time's tough.,4972
Schitt's Creek,1,7,Ted,Even tougher when you sh**t it in the neck 'cause then it takes longer to die.,4973
Schitt's Creek,1,7,Ted,"Okay, not helping, Ronnie.",4974
Schitt's Creek,1,7,Ted,"So, now what? Do we just...",4975
Schitt's Creek,1,7,Ted,Wait until its Turkey family comes and sh**t them too?,4976
Schitt's Creek,1,7,Ted,"Hey, I think I see them.",4977
Schitt's Creek,1,7,Stage directions,(Turkeys gobble loudly),4978
Schitt's Creek,1,7,Ted,"No, no.",4979
Schitt's Creek,1,7,Stage directions,(Rhythmic knock at the door),4980
Schitt's Creek,1,7,Ted,Yes! Heard you.,4981
Schitt's Creek,1,7,Ted,Jocelyn! Hi.,4982
Schitt's Creek,1,7,Ted,Hi.,4983
Schitt's Creek,1,7,Ted,I just wanted to say how fun it was to spend the day with you.,4984
Schitt's Creek,1,7,Ted,"Oh, Jocelyn, 'tis I who owes you a big thank you.",4985
Schitt's Creek,1,7,Ted,I also wanted to apologize for Janine ruining your wig.,4986
Schitt's Creek,1,7,Ted,"No, don't be silly. I was...",4987
